trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
"193_20120701","22:01:00","22:01:00","San Francisco Caltrain",23,,,
"194_20120701","21:40:00","21:40:00","San Francisco Caltrain",1,,,
"194_20120701","21:45:00","21:45:00","22nd Street Caltrain",2,,,
"194_20120701","21:50:00","21:50:00","Bayshore Caltrain",3,,,
"194_20120701","21:56:00","21:56:00","So. San Francisco Caltrain",4,,,
"194_20120701","22:00:00","22:00:00","San Bruno Caltrain",5,,,
"194_20120701","22:04:00","22:04:00","Millbrae Caltrain",6,,,
"194_20120701","22:08:00","22:08:00","Burlingame Caltrain",7,,,
"194_20120701","22:11:00","22:11:00","San Mateo Caltrain",8,,,
"194_20120701","22:14:00","22:14:00","Hayward Park Caltrain",9,,,
"194_20120701","22:17:00","22:17:00","Hillsdale Caltrain",10,,,
"194_20120701","22:20:00","22:20:00","Belmont Caltrain",11,,,
"194_20120701","22:23:00","22:23:00","San Carlos Caltrain",12,,,
"194_20120701","22:28:00","22:28:00","Redwood City Caltrain",13,,,
"194_20120701","22:33:00","22:33:00","Menlo Park Caltrain",14,,,
"194_20120701","22:36:00","22:36:00","Palo Alto Caltrain",15,,,
"194_20120701","22:40:00","22:40:00","California Ave Caltrain",16,,,
"194_20120701","22:44:00","22:44:00","San Antonio Caltrain",17,,,
"194_20120701","22:48:00","22:48:00","Mountain View Caltrain",18,,,
"194_20120701","22:53:00","22:53:00","Sunnyvale Caltrain",19,,,
"194_20120701","22:57:00","22:57:00","Lawrence Caltrain",20,,,
"194_20120701","23:02:00","23:02:00","Santa Clara Caltrain",21,,,
"194_20120701","23:11:00","23:11:00","San Jose Caltrain",22,,,
"194_20120701","23:18:00","23:18:00","Tamien Caltrain",23,,,
"195_20120701","21:23:00","21:23:00","Tamien Caltrain",1,,,
"195_20120701","21:30:00","21:30:00","San Jose Caltrain",2,,,
"195_20120701","21:35:00","21:35:00","Santa Clara Caltrain",3,,,
"195_20120701","21:40:00","21:40:00","Lawrence Caltrain",4,,,
"195_20120701","21:44:00","21:44:00","Sunnyvale Caltrain",5,,,
"195_20120701","21:49:00","21:49:00","Mountain View Caltrain",6,,,
"195_20120701","21:53:00","21:53:00","San Antonio Caltrain",7,,,
"195_20120701","21:57:00","21:57:00","California Ave Caltrain",8,,,
"195_20120701","22:01:00","22:01:00","Palo Alto Caltrain",9,,,
"195_20120701","22:04:00","22:04:00","Menlo Park Caltrain",10,,,
"195_20120701","22:09:00","22:09:00","Redwood City Caltrain",11,,,
"195_20120701","22:13:00","22:13:00","San Carlos Caltrain",12,,,
"195_20120701","22:16:00","22:16:00","Belmont Caltrain",13,,,
"195_20120701","22:19:00","22:19:00","Hillsdale Caltrain",14,,,
"195_20120701","22:22:00","22:22:00","Hayward Park Caltrain",15,,,
"195_20120701","22:25:00","22:25:00","San Mateo Caltrain",16,,,
"195_20120701","22:28:00","22:28:00","Burlingame Caltrain",17,,,
"195_20120701","22:33:00","22:33:00","Millbrae Caltrain",18,,,
"195_20120701","22:37:00","22:37:00","San Bruno Caltrain",19,,,
"195_20120701","22:41:00","22:41:00","So. San Francisco Caltrain",20,,,
"195_20120701","22:47:00","22:47:00","Bayshore Caltrain",21,,,
"195_20120701","22:52:00","22:52:00","22nd Street Caltrain",22,,,
"195_20120701","23:01:00","23:01:00","San Francisco Caltrain",23,,,
"196_20120701","22:40:00","22:40:00","San Francisco Caltrain",1,,,
"196_20120701","22:45:00","22:45:00","22nd Street Caltrain",2,,,
"196_20120701","22:50:00","22:50:00","Bayshore Caltrain",3,,,
"196_20120701","22:56:00","22:56:00","So. San Francisco Caltrain",4,,,
"196_20120701","23:00:00","23:00:00","San Bruno Caltrain",5,,,
"196_20120701","23:04:00","23:04:00","Millbrae Caltrain",6,,,
"196_20120701","23:08:00","23:08:00","Burlingame Caltrain",7,,,
"196_20120701","23:11:00","23:11:00","San Mateo Caltrain",8,,,
"196_20120701","23:14:00","23:14:00","Hayward Park Caltrain",9,,,
"196_20120701","23:17:00","23:17:00","Hillsdale Caltrain",10,,,
"196_20120701","23:20:00","23:20:00","Belmont Caltrain",11,,,
"196_20120701","23:23:00","23:23:00","San Carlos Caltrain",12,,,
"196_20120701","23:28:00","23:28:00","Redwood City Caltrain",13,,,
"196_20120701","23:33:00","23:33:00","Menlo Park Caltrain",14,,,
"196_20120701","23:36:00","23:36:00","Palo Alto Caltrain",15,,,
"196_20120701","23:40:00","23:40:00","California Ave Caltrain",16,,,
"196_20120701","23:44:00","23:44:00","San Antonio Caltrain",17,,,
"196_20120701","23:48:00","23:48:00","Mountain View Caltrain",18,,,
"196_20120701","23:53:00","23:53:00","Sunnyvale Caltrain",19,,,
"196_20120701","23:57:00","23:57:00","Lawrence Caltrain",20,,,
"196_20120701","24:02:00","24:02:00","Santa Clara Caltrain",21,,,
"196_20120701","24:11:00","24:11:00","San Jose Caltrain",22,,,
"197_20120701","22:30:00","22:30:00","San Jose Caltrain",1,,,
"197_20120701","22:35:00","22:35:00","Santa Clara Caltrain",2,,,
"197_20120701","22:40:00","22:40:00","Lawrence Caltrain",3,,,
"197_20120701","22:44:00","22:44:00","Sunnyvale Caltrain",4,,,
"197_20120701","22:49:00","22:49:00","Mountain View Caltrain",5,,,
"197_20120701","22:53:00","22:53:00","San Antonio Caltrain",6,,,
"197_20120701","22:57:00","22:57:00","California Ave Caltrain",7,,,
"197_20120701","23:01:00","23:01:00","Palo Alto Caltrain",8,,,
"197_20120701","23:04:00","23:04:00","Menlo Park Caltrain",9,,,
"197_20120701","23:09:00","23:09:00","Redwood City Caltrain",10,,,
"197_20120701","23:13:00","23:13:00","San Carlos Caltrain",11,,,
"197_20120701","23:16:00","23:16:00","Belmont Caltrain",12,,,
"197_20120701","23:19:00","23:19:00","Hillsdale Caltrain",13,,,
"197_20120701","23:22:00","23:22:00","Hayward Park Caltrain",14,,,
"197_20120701","23:25:00","23:25:00","San Mateo Caltrain",15,,,
"197_20120701","23:28:00","23:28:00","Burlingame Caltrain",16,,,
"197_20120701","23:33:00","23:33:00","Millbrae Caltrain",17,,,
"197_20120701","23:37:00","23:37:00","San Bruno Caltrain",18,,,
"197_20120701","23:41:00","23:41:00","So. San Francisco Caltrain",19,,,
"197_20120701","23:47:00","23:47:00","Bayshore Caltrain",20,,,
"197_20120701","23:52:00","23:52:00","22nd Street Caltrain",21,,,
"197_20120701","24:01:00","24:01:00","San Francisco Caltrain",22,,,
"198_20120701","24:01:00","24:01:00","San Francisco Caltrain",1,,,
"198_20120701","24:06:00","24:06:00","22nd Street Caltrain",2,,,
"198_20120701","24:11:00","24:11:00","Bayshore Caltrain",3,,,
"198_20120701","24:17:00","24:17:00","So. San Francisco Caltrain",4,,,
"198_20120701","24:21:00","24:21:00","San Bruno Caltrain",5,,,
"198_20120701","24:25:00","24:25:00","Millbrae Caltrain",6,,,
"198_20120701","24:29:00","24:29:00","Burlingame Caltrain",7,,,
"198_20120701","24:32:00","24:32:00","San Mateo Caltrain",8,,,
"198_20120701","24:35:00","24:35:00","Hayward Park Caltrain",9,,,
"198_20120701","24:38:00","24:38:00","Hillsdale Caltrain",10,,,
"198_20120701","24:41:00","24:41:00","Belmont Caltrain",11,,,
"198_20120701","24:44:00","24:44:00","San Carlos Caltrain",12,,,
"198_20120701","24:49:00","24:49:00","Redwood City Caltrain",13,,,
"198_20120701","24:54:00","24:54:00","Menlo Park Caltrain",14,,,
"198_20120701","24:57:00","24:57:00","Palo Alto Caltrain",15,,,
"198_20120701","25:01:00","25:01:00","California Ave Caltrain",16,,,
"198_20120701","25:05:00","25:05:00","San Antonio Caltrain",17,,,
"198_20120701","25:09:00","25:09:00","Mountain View Caltrain",18,,,
"198_20120701","25:14:00","25:14:00","Sunnyvale Caltrain",19,,,
"198_20120701","25:18:00","25:18:00","Lawrence Caltrain",20,,,
"198_20120701","25:23:00","25:23:00","Santa Clara Caltrain",21,,,
"198_20120701","25:32:00","25:32:00","San Jose Caltrain",22,,,
"206_20120701","06:11:00","06:11:00","San Francisco Caltrain",1,,,
"206_20120701","06:16:00","06:16:00","22nd Street Caltrain",2,,,
"206_20120701","06:29:00","06:29:00","Millbrae Caltrain",3,,,
"206_20120701","06:33:00","06:33:00","Burlingame Caltrain",4,,,
"206_20120701","06:36:00","06:36:00","San Mateo Caltrain",5,,,
"206_20120701","06:40:00","06:40:00","Hillsdale Caltrain",6,,,
"206_20120701","06:44:00","06:44:00","San Carlos Caltrain",7,,,
"206_20120701","06:49:00","06:49:00","Redwood City Caltrain",8,,,
"206_20120701","06:54:00","06:54:00","Menlo Park Caltrain",9,,,
"206_20120701","06:57:00","06:57:00","Palo Alto Caltrain",10,,,
"206_20120701","07:01:00","07:01:00","California Ave Caltrain",11,,,
"206_20120701","07:07:00","07:07:00","Mountain View Caltrain",12,,,
"206_20120701","07:12:00","07:12:00","Lawrence Caltrain",13,,,
"206_20120701","07:24:00","07:24:00","San Jose Caltrain",14,,,
"207_20120701","05:50:00","05:50:00","Tamien Caltrain",1,,,
"207_20120701","05:57:00","05:57:00","San Jose Caltrain",2,,,
"207_20120701","06:02:00","06:02:00","Santa Clara Caltrain",3,,,
"207_20120701","06:12:00","06:12:00","Lawrence Caltrain",4,,,
"207_20120701","06:18:00","06:18:00","Sunnyvale Caltrain",5,,,
"207_20120701","06:23:00","06:23:00","Mountain View Caltrain",6,,,
"207_20120701","06:27:00","06:27:00","San Antonio Caltrain",7,,,
"207_20120701","06:31:00","06:31:00","California Ave Caltrain",8,,,
"207_20120701","06:36:00","06:36:00","Palo Alto Caltrain",9,,,
"207_20120701","06:39:00","06:39:00","Menlo Park Caltrain",10,,,
"207_20120701","06:45:00","06:45:00","Redwood City Caltrain",11,,,
"207_20120701","06:51:00","06:51:00","Hillsdale Caltrain",12,,,
"207_20120701","06:59:00","06:59:00","Millbrae Caltrain",13,,,
"207_20120701","07:05:00","07:05:00","So. San Francisco Caltrain",14,,,
"207_20120701","07:19:00","07:19:00","San Francisco Caltrain",15,,,
"208_20120701","06:24:00","06:24:00","San Francisco Caltrain",1,,,
"208_20120701","06:29:00","06:29:00","22nd Street Caltrain",2,,,
"208_20120701","06:34:00","06:34:00","Bayshore Caltrain",3,,,
"208_20120701","06:40:00","06:40:00","So. San Francisco Caltrain",4,,,
"208_20120701","06:44:00","06:44:00","San Bruno Caltrain",5,,,
"208_20120701","06:48:00","06:48:00","Millbrae Caltrain",6,,,
"208_20120701","06:52:00","06:52:00","Burlingame Caltrain",7,,,
"208_20120701","06:55:00","06:55:00","San Mateo Caltrain",8,,,
"208_20120701","06:58:00","06:58:00","Hayward Park Caltrain",9,,,
"208_20120701","07:01:00","07:01:00","Hillsdale Caltrain",10,,,
"208_20120701","07:04:00","07:04:00","Belmont Caltrain",11,,,
"208_20120701","07:07:00","07:07:00","San Carlos Caltrain",12,,,
"208_20120701","07:12:00","07:12:00","Redwood City Caltrain",13,,,
"208_20120701","07:18:00","07:18:00","Palo Alto Caltrain",14,,,
"208_20120701","07:34:00","07:34:00","Santa Clara Caltrain",15,,,
"208_20120701","07:43:00","07:43:00","San Jose Caltrain",16,,,
"208_20120701","07:50:00","07:50:00","Tamien Caltrain",17,,,
"210_20120701","06:44:00","06:44:00","San Francisco Caltrain",1,,,
"210_20120701","06:49:00","06:49:00","22nd Street Caltrain",2,,,
"210_20120701","07:01:00","07:01:00","Millbrae Caltrain",3,,,
"210_20120701","07:07:00","07:07:00","San Mateo Caltrain",4,,,
"210_20120701","07:13:00","07:13:00","San Carlos Caltrain",5,,,
"210_20120701","07:18:00","07:18:00","Redwood City Caltrain",6,,,
"210_20120701","07:23:00","07:23:00","Menlo Park Caltrain",7,,,
"210_20120701","07:26:00","07:26:00","Palo Alto Caltrain",8,,,
"210_20120701","07:30:00","07:30:00","California Ave Caltrain",9,,,
"210_20120701","07:34:00","07:34:00","San Antonio Caltrain",10,,,
"210_20120701","07:38:00","07:38:00","Mountain View Caltrain",11,,,
"210_20120701","07:43:00","07:43:00","Sunnyvale Caltrain",12,,,
"210_20120701","07:49:00","07:49:00","Lawrence Caltrain",13,,,
"210_20120701","07:56:00","07:56:00","Santa Clara Caltrain",14,,,
"210_20120701","07:59:00","07:59:00","College Park Caltrain",15,,,
"210_20120701","08:06:00","08:06:00","San Jose Caltrain",16,,,
"210_20120701","08:13:00","08:13:00","Tamien Caltrain",17,,,
"211_20120701","06:22:00","06:22:00","San Jose Caltrain",1,,,
"211_20120701","06:27:00","06:27:00","Santa Clara Caltrain",2,,,
"211_20120701","06:37:00","06:37:00","Mountain View Caltrain",3,,,
"211_20120701","06:45:00","06:45:00","Menlo Park Caltrain",4,,,
"211_20120701","06:51:00","06:51:00","Redwood City Caltrain",5,,,
"211_20120701","06:55:00","06:55:00","San Carlos Caltrain",6,,,
"211_20120701","06:58:00","06:58:00","Belmont Caltrain",7,,,
"211_20120701","07:02:00","07:02:00","Hillsdale Caltrain",8,,,
"211_20120701","07:05:00","07:05:00","Hayward Park Caltrain",9,,,
"211_20120701","07:08:00","07:08:00","San Mateo Caltrain",10,,,
"211_20120701","07:11:00","07:11:00","Burlingame Caltrain",11,,,
"211_20120701","07:17:00","07:17:00","Millbrae Caltrain",12,,,
"211_20120701","07:21:00","07:21:00","San Bruno Caltrain",13,,,
"211_20120701","07:25:00","07:25:00","So. San Francisco Caltrain",14,,,
"211_20120701","07:33:00","07:33:00","Bayshore Caltrain",15,,,
"211_20120701","07:40:00","07:40:00","22nd Street Caltrain",16,,,
"211_20120701","07:48:00","07:48:00","San Francisco Caltrain",17,,,
"215_20120701","06:50:00","06:50:00","San Jose Caltrain",1,,,
"215_20120701","07:00:00","07:00:00","Sunnyvale Caltrain",2,,,
"215_20120701","07:05:00","07:05:00","Mountain View Caltrain",3,,,
"215_20120701","07:11:00","07:11:00","California Ave Caltrain",4,,,
"215_20120701","07:16:00","07:16:00","Palo Alto Caltrain",5,,,
"215_20120701","07:24:00","07:24:00","San Carlos Caltrain",6,,,
"215_20120701","07:28:00","07:28:00","Hillsdale Caltrain",7,,,
"215_20120701","07:32:00","07:32:00","San Mateo Caltrain",8,,,
"215_20120701","07:35:00","07:35:00","Burlingame Caltrain",9,,,
"215_20120701","07:42:00","07:42:00","San Bruno Caltrain",10,,,
"215_20120701","07:57:00","07:57:00","San Francisco Caltrain",11,,,
"216_20120701","07:19:00","07:19:00","San Francisco Caltrain",1,,,
"216_20120701","07:33:00","07:33:00","San Bruno Caltrain",2,,,
"216_20120701","07:38:00","07:38:00","Burlingame Caltrain",3,,,
"216_20120701","07:42:00","07:42:00","San Mateo Caltrain",4,,,
"216_20120701","07:46:00","07:46:00","Hillsdale Caltrain",5,,,
"216_20120701","07:50:00","07:50:00","San Carlos Caltrain",6,,,
"216_20120701","07:58:00","07:58:00","Menlo Park Caltrain",7,,,
"216_20120701","08:01:00","08:01:00","Palo Alto Caltrain",8,,,
"216_20120701","08:09:00","08:09:00","Mountain View Caltrain",9,,,
"216_20120701","08:16:00","08:16:00","Lawrence Caltrain",10,,,
"216_20120701","08:28:00","08:28:00","San Jose Caltrain",11,,,
"217_20120701","06:07:00","06:07:00","Gilroy Caltrain",1,,,
"217_20120701","06:16:00","06:16:00","San Martin Caltrain",2,,,
"217_20120701","06:22:00","06:22:00","Morgan Hill Caltrain",3,,,
"217_20120701","06:35:00","06:35:00","Blossom Hill Caltrain",4,,,
"217_20120701","06:41:00","06:41:00","Capitol Caltrain",5,,,
"217_20120701","06:49:00","06:49:00","Tamien Caltrain",6,,,
"217_20120701","06:57:00","06:57:00","San Jose Caltrain",7,,,
"217_20120701","07:02:00","07:02:00","Santa Clara Caltrain",8,,,
"217_20120701","07:12:00","07:12:00","Lawrence Caltrain",9,,,
"217_20120701","07:18:00","07:18:00","Sunnyvale Caltrain",10,,,
"217_20120701","07:23:00","07:23:00","Mountain View Caltrain",11,,,
"217_20120701","07:27:00","07:27:00","San Antonio Caltrain",12,,,
"217_20120701","07:31:00","07:31:00","California Ave Caltrain",13,,,
"217_20120701","07:36:00","07:36:00","Palo Alto Caltrain",14,,,
"217_20120701","07:39:00","07:39:00","Menlo Park Caltrain",15,,,
"217_20120701","07:45:00","07:45:00","Redwood City Caltrain",16,,,
"217_20120701","07:51:00","07:51:00","Hillsdale Caltrain",17,,,
"217_20120701","07:59:00","07:59:00","Millbrae Caltrain",18,,,
"217_20120701","08:05:00","08:05:00","So. San Francisco Caltrain",19,,,
"217_20120701","08:19:00","08:19:00","San Francisco Caltrain",20,,,
"218_20120701","07:24:00","07:24:00","San Francisco Caltrain",1,,,
"218_20120701","07:29:00","07:29:00","22nd Street Caltrain",2,,,
"218_20120701","07:34:00","07:34:00","Bayshore Caltrain",3,,,
"218_20120701","07:40:00","07:40:00","So. San Francisco Caltrain",4,,,
"218_20120701","07:44:00","07:44:00","San Bruno Caltrain",5,,,
"218_20120701","07:48:00","07:48:00","Millbrae Caltrain",6,,,
"218_20120701","07:52:00","07:52:00","Burlingame Caltrain",7,,,
"218_20120701","07:55:00","07:55:00","San Mateo Caltrain",8,,,
"218_20120701","07:58:00","07:58:00","Hayward Park Caltrain",9,,,
"218_20120701","08:01:00","08:01:00","Hillsdale Caltrain",10,,,
"218_20120701","08:04:00","08:04:00","Belmont Caltrain",11,,,
"218_20120701","08:07:00","08:07:00","San Carlos Caltrain",12,,,
"218_20120701","08:12:00","08:12:00","Redwood City Caltrain",13,,,
"218_20120701","08:18:00","08:18:00","Palo Alto Caltrain",14,,,
"218_20120701","08:34:00","08:34:00","Santa Clara Caltrain",15,,,
"218_20120701","08:43:00","08:43:00","San Jose Caltrain",16,,,
"218_20120701","08:50:00","08:50:00","Tamien Caltrain",17,,,
"220_20120701","07:44:00","07:44:00","San Francisco Caltrain",1,,,
"220_20120701","07:49:00","07:49:00","22nd Street Caltrain",2,,,
"220_20120701","08:01:00","08:01:00","Millbrae Caltrain",3,,,
"220_20120701","08:07:00","08:07:00","San Mateo Caltrain",4,,,
"220_20120701","08:13:00","08:13:00","San Carlos Caltrain",5,,,
"220_20120701","08:18:00","08:18:00","Redwood City Caltrain",6,,,
"220_20120701","08:23:00","08:23:00","Menlo Park Caltrain",7,,,
"220_20120701","08:26:00","08:26:00","Palo Alto Caltrain",8,,,
"220_20120701","08:30:00","08:30:00","California Ave Caltrain",9,,,
"220_20120701","08:34:00","08:34:00","San Antonio Caltrain",10,,,
"220_20120701","08:38:00","08:38:00","Mountain View Caltrain",11,,,
"220_20120701","08:43:00","08:43:00","Sunnyvale Caltrain",12,,,
"220_20120701","08:49:00","08:49:00","Lawrence Caltrain",13,,,
"220_20120701","08:56:00","08:56:00","Santa Clara Caltrain",14,,,
"220_20120701","09:05:00","09:05:00","San Jose Caltrain",15,,,
"220_20120701","09:12:00","09:12:00","Tamien Caltrain",16,,,
"221_20120701","06:30:00","06:30:00","Gilroy Caltrain",1,,,
"221_20120701","06:39:00","06:39:00","San Martin Caltrain",2,,,
"221_20120701","06:45:00","06:45:00","Morgan Hill Caltrain",3,,,
"221_20120701","06:58:00","06:58:00","Blossom Hill Caltrain",4,,,
"221_20120701","07:04:00","07:04:00","Capitol Caltrain",5,,,
"221_20120701","07:12:00","07:12:00","Tamien Caltrain",6,,,
"221_20120701","07:20:00","07:20:00","San Jose Caltrain",7,,,
"221_20120701","07:25:00","07:25:00","Santa Clara Caltrain",8,,,
"221_20120701","07:30:00","07:30:00","Lawrence Caltrain",9,,,
"221_20120701","07:37:00","07:37:00","Mountain View Caltrain",10,,,
"221_20120701","07:45:00","07:45:00","Menlo Park Caltrain",11,,,
"221_20120701","07:51:00","07:51:00","Redwood City Caltrain",12,,,
"221_20120701","07:55:00","07:55:00","San Carlos Caltrain",13,,,
"221_20120701","07:58:00","07:58:00","Belmont Caltrain",14,,,
"221_20120701","08:02:00","08:02:00","Hillsdale Caltrain",15,,,
"221_20120701","08:05:00","08:05:00","Hayward Park Caltrain",16,,,
"221_20120701","08:08:00","08:08:00","San Mateo Caltrain",17,,,
"221_20120701","08:11:00","08:11:00","Burlingame Caltrain",18,,,
"221_20120701","08:17:00","08:17:00","Millbrae Caltrain",19,,,
"221_20120701","08:21:00","08:21:00","San Bruno Caltrain",20,,,
"221_20120701","08:25:00","08:25:00","So. San Francisco Caltrain",21,,,
